ID,Label,Layer,TSNE_1,TSNE_2,Pred_Prob
sp|Q8VHK5|MLC1_MOUSE,0,Input_Layer,3.066703,-13.109702,0.0042309104
sp|Q05037|KCNA4_BOVIN,1,Input_Layer,-5.0933504,-2.2041996,0.9978219
sp|Q9LS46|ALMT9_ARATH,0,Input_Layer,23.354029,-8.84258,0.0020856776
sp|A0A1S4GYH6|IR21A_ANOGA,0,Input_Layer,-5.3312373,11.616948,0.011698835
sp|P34299|GLR1_CAEEL,0,Input_Layer,-4.0359883,8.262108,0.004827758
sp|O49696|ALMTC_ARATH,0,Input_Layer,23.572851,-9.163482,0.0043952526
sp|O43526|KCNQ2_HUMAN,1,Input_Layer,-4.280511,-7.7319994,0.99351853
sp|Q9HBA0|TRPV4_HUMAN,0,Input_Layer,2.350791,-6.3792157,0.000832768
sp|Q5T3F8|CSCL2_HUMAN,0,Input_Layer,7.258071,-2.9505253,0.0069499793
sp|Q91892|CLCC1_XENLA,0,Input_Layer,3.705849,24.151068,0.0039331834
sp|Q9Y0A1|ITPR_CAEEL,0,Input_Layer,3.119018,-21.109735,7.5958196e-05
sp|Q9GJS9|GLRB_BOVIN,0,Input_Layer,-14.416973,5.592639,0.0019170912
sp|A0A0R4IMY7|TRPM2_DANRE,0,Input_Layer,4.3305054,-4.3813543,0.001500337
sp|Q9VR82|INX6_DROME,0,Input_Layer,-21.70284,13.667881,0.00056796276
sp|Q9U6L4|TTY1_DROME,0,Input_Layer,-15.442467,-5.132598,0.003894432
sp|Q54AX6|CLCA_DICDI,1,Input_Layer,10.673865,7.9303713,0.9957592
sp|Q5N941|POLLU_ORYSJ,0,Input_Layer,18.702948,-10.408255,0.0033526167
sp|Q9W5A5|TTY2_DROME,0,Input_Layer,-14.634577,-4.926673,0.0055321413
sp|O70212|5HT3A_CAVPO,0,Input_Layer,5.7653313,-15.28698,0.0021396768
sp|P29993|ITPR_DROME,0,Input_Layer,2.5132015,-20.759975,0.0009140627
sp|P9WJN5|MSCL_MYCTU,0,Input_Layer,-22.231787,-3.7266405,0.0045702336
sp|Q5YCC5|TMC7_CHICK,0,Input_Layer,8.485351,-0.995235,0.005797448
sp|Q0P5A0|KCNK1_BOVIN,1,Input_Layer,-13.186085,-10.609457,0.9977075
sp|P26591|GLRK_LYMST,0,Input_Layer,-3.3760312,8.405707,0.009848275
sp|P17970|KCNAB_DROME,1,Input_Layer,-10.586303,-5.5469503,0.9940871
sp|Q91ZF1|KCJ15_RAT,1,Input_Layer,-12.745912,-1.1435742,0.9988306
sp|Q8TDX9|PK1L1_HUMAN,0,Input_Layer,10.881893,3.2761052,0.007806055
sp|A4FV75|TM38A_BOVIN,0,Input_Layer,-7.559498,-22.15949,0.0003067913
sp|Q86JM7|P2XA_DICDI,0,Input_Layer,-5.598026,21.740488,0.004597945
sp|P39285|MSCM_ECOLI,0,Input_Layer,9.099863,-20.165545,0.0025308633
sp|P22770|ACHA7_CHICK,0,Input_Layer,-12.018934,5.253959,0.0011999877
sp|Q24352|GBRAL_DROME,0,Input_Layer,-15.507449,8.961625,0.001069025
sp|Q9SJE8|ALMT2_ARATH,0,Input_Layer,24.144108,-9.375075,0.003967895
sp|Q18120|TWK18_CAEEL,1,Input_Layer,0.13760406,7.198973,0.98732775
sp|Q9W0T5|PYX_DROME,0,Input_Layer,3.6409645,8.433288,0.0049580443
sp|A0A0U1QT59|TMC_DROME,0,Input_Layer,3.026516,3.9814444,0.00044732244
sp|P23849|TRKG_ECOLI,0,Input_Layer,-16.07504,0.5987178,0.0024750603
sp|Q9FWX6|KCO4_ARATH,0,Input_Layer,22.33648,-13.8072405,0.001684353
sp|Q7RTX7|CTSR4_HUMAN,1,Input_Layer,3.2173698,-11.172626,0.9986971
sp|Q9VGH7|CLCN2_DROME,1,Input_Layer,1.9117595,0.7867675,0.9974579
sp|M9MSG8|PIEZO_DROME,0,Input_Layer,6.849308,5.6864867,0.0017278806
sp|P76175|CLCB_ECOLI,1,Input_Layer,10.9959755,-13.887872,0.9959928
sp|Q7RTM1|OTOP1_HUMAN,0,Input_Layer,-2.3650506,-18.164602,0.004806763
sp|Q10025|DEL10_CAEEL,0,Input_Layer,-7.6332145,16.014772,0.0024588397
sp|D0E0C2|SCNA1_PERAM,1,Input_Layer,18.13929,7.686317,0.9944312
sp|P26362|CFTR_SQUAC,0,Input_Layer,3.8782005,7.0462174,0.0001802073
sp|O74839|MSY1_SCHPO,0,Input_Layer,15.946376,-10.543125,0.0017271931
sp|A0A086F3E3|TM175_CHRP1,0,Input_Layer,-21.078604,1.511535,0.0043686847
sp|O15547|P2RX6_HUMAN,0,Input_Layer,-1.1332788,20.775541,0.0074880375
sp|Q21974|UNC8_CAEEL,0,Input_Layer,-6.9085317,18.218252,0.006676991
sp|Q11069|TMC2_CAEEL,0,Input_Layer,3.3162913,2.8070607,0.0013401603
sp|Q12791|KCMA1_HUMAN,1,Input_Layer,-8.85549,-14.864491,0.9971609
sp|P0A742|MSCL_ECOLI,0,Input_Layer,-22.22625,-3.7344842,0.0051699253
sp|Q93971|TRPG_CAEEL,0,Input_Layer,0.8199607,2.3641436,0.0017247981
sp|P24045|GBRB4_CHICK,0,Input_Layer,-13.662573,5.1847734,0.004752912
sp|Q32LT7|TTYH3_DANRE,0,Input_Layer,8.5648575,-5.240361,0.0023115221
sp|Q8BLA8|TRPA1_MOUSE,1,Input_Layer,4.793366,8.785718,0.95535946
sp|Q8R6L9|MSCS_CALS4,0,Input_Layer,7.534237,14.473811,0.008968379
sp|O18276|GBRB_CAEEL,0,Input_Layer,-13.915851,8.838792,0.003218275
sp|P35500|SCNA_DROME,1,Input_Layer,-7.0006137,-12.152391,0.99906915
sp|Q58543|MSMJL_METJA,0,Input_Layer,6.9675894,14.839544,0.0036769207
sp|O61788|INX17_CAEEL,0,Input_Layer,-22.61381,11.200854,0.005595974
sp|Q05B45|TACAN_BOVIN,0,Input_Layer,-7.028918,-18.960005,0.002323241
sp|Q94A87|CSCL9_ARATH,0,Input_Layer,16.263783,-4.177638,0.0010872317
sp|Q60934|GRIK1_MOUSE,0,Input_Layer,-6.285172,4.7068253,0.009815095
sp|Q9Z258|KCNT1_RAT,1,Input_Layer,0.4090838,-3.5213227,0.9941136
sp|Q12252|PHM7_YEAST,0,Input_Layer,13.781416,-6.7795115,0.0019571483
sp|P54244|ACH3_CAEEL,0,Input_Layer,-12.505013,10.651533,0.0064847944
sp|P97794|KCNJ8_MOUSE,1,Input_Layer,-12.20174,-0.88854766,0.9979578
sp|Q96RD7|PANX1_HUMAN,0,Input_Layer,3.247681,-1.2254368,0.0007294988
sp|Q8CIR4|TRPM6_MOUSE,0,Input_Layer,3.0474763,-3.5897288,0.001293387
sp|P34586|TRPL_CAEEL,0,Input_Layer,-0.775898,0.80273145,0.0017452594
sp|P44741|TEHA_HAEIN,0,Input_Layer,12.42453,-18.129538,0.0023821283
sp|Q90805|CNG1_CHICK,0,Input_Layer,-0.8451428,-1.710983,0.0040926384
sp|Q9U3N4|INX6_CAEEL,0,Input_Layer,-22.433712,11.932387,0.003959661
sp|Q21121|MCU_CAEEL,0,Input_Layer,16.197174,1.5392296,0.0039722696
sp|G5ECT0|PBO5_CAEEL,0,Input_Layer,-11.942956,12.685412,0.0035999562
sp|Q9JJV9|SCN5A_MOUSE,1,Input_Layer,-5.451963,-11.090925,0.9979608
sp|C9D7C2|CAC1A_APIME,1,Input_Layer,-6.7773843,-11.207044,0.99883837
sp|Q23435|TWK9_CAEEL,0,Input_Layer,-0.015228673,6.740442,0.012907611
sp|Q8K424|TRPV3_MOUSE,0,Input_Layer,1.7856028,-6.4224596,0.00019769596
sp|Q94526|ORK1_DROME,0,Input_Layer,0.5367195,4.734043,0.0014375097
sp|P08104|SCN3A_RAT,1,Input_Layer,-7.183658,-12.726837,0.9986871
sp|Q7RTS5|OTOP3_HUMAN,0,Input_Layer,-2.8148558,-17.968884,0.0107721565
sp|Q9NQ90|ANO2_HUMAN,0,Input_Layer,6.3317165,-1.3758717,0.03768131
sp|Q8GXJ4|GLR34_ARATH,0,Input_Layer,21.178167,-1.8369755,0.011496156
sp|Q18593|CLHM1_CAEEL,1,Input_Layer,11.227576,22.518272,0.9713254
sp|Q01956|KCNC3_RAT,1,Input_Layer,-7.192549,-5.5345664,0.9989625
sp|Q8CD54|PIEZ2_MOUSE,0,Input_Layer,-0.075465634,-16.126534,0.0066744206
sp|O76554|ACH4_CAEEL,0,Input_Layer,-12.449664,11.362145,0.0018027415
sp|T0DVE4|MSCS_HELPX,0,Input_Layer,7.9693146,14.314848,0.0018165109
sp|Q16478|GRIK5_HUMAN,0,Input_Layer,-6.131194,4.2923393,0.006470935
sp|Q24270|CAC1D_DROME,1,Input_Layer,-8.037159,-9.155406,0.9945062
sp|Q90218|GLRK_ANAPL,0,Input_Layer,-2.552328,9.731016,0.0027670206
sp|Q8LBL1|KCO1_ARATH,0,Input_Layer,21.927418,-13.583859,0.0025214686
sp|Q9U1S7|PKD2_CAEEL,0,Input_Layer,-1.7803222,1.6368947,0.0015221563
sp|P40310|TOK1_YEAST,1,Input_Layer,12.680515,-8.8715315,0.99803585
sp|Q7VYU0|FLUC_BORPE,0,Input_Layer,13.875455,13.159627,0.0018515147
sp|D9N164|IRK10_PARME,1,Input_Layer,-14.87879,0.29731792,0.9898942
sp|Q09274|UN105_CAEEL,0,Input_Layer,-7.221998,17.416662,0.002460582
sp|Q10914|GLR2_CAEEL,0,Input_Layer,-4.233965,9.021802,0.001154429
sp|Q9HCF6|TRPM3_HUMAN,0,Input_Layer,1.5016344,-3.8324983,0.0017454588
sp|Q9ULK0|GRID1_HUMAN,0,Input_Layer,-5.329827,4.566263,0.013174981
sp|Q6P9J9|ANO6_MOUSE,1,Input_Layer,6.4974327,-1.4223751,0.96077543
sp|Q57CD7|FLUC1_BRUAB,0,Input_Layer,12.191008,13.260335,0.003944637
sp|P0C550|AKT1_ORYSI,1,Input_Layer,6.156522,-7.834786,0.9910812
sp|Q96T54|KCNKH_HUMAN,1,Input_Layer,-13.467928,-11.609122,0.9962978
sp|Q96NY7|CLIC6_HUMAN,1,Input_Layer,-8.485311,-1.5538607,0.99668103
sp|Q8JFN7|ACH91_ONCMY,0,Input_Layer,-10.961571,7.606191,0.008706531
sp|G5EDN0|ACC3_CAEEL,0,Input_Layer,-12.9153185,8.161761,0.0027071969
sp|Q7ZWK8|OTOP1_DANRE,0,Input_Layer,-2.3432255,-18.901573,0.00091726973
sp|Q8L7W1|MSL3_ARATH,0,Input_Layer,20.974354,-6.110062,0.0060773725
sp|Q9Y2U2|KCNK7_HUMAN,1,Input_Layer,-13.713027,-12.50073,0.9941742
sp|Q19746|INX3_CAEEL,0,Input_Layer,-20.53309,10.942139,0.0034584748
sp|Q9Y3Q4|HCN4_HUMAN,1,Input_Layer,-7.1358914,-6.1219397,0.9971227
sp|Q7KVW5|KCNN_DROME,0,Input_Layer,-10.951715,-5.4778023,0.0037384913
sp|Q21415|GLR3_CAEEL,0,Input_Layer,-3.4636505,9.302953,0.0018226668
sp|Q6I7B9|MAT_INCAA,0,Input_Layer,15.396479,-23.102446,0.0066840723
sp|Q8VZL4|MSL1_ARATH,0,Input_Layer,21.034512,-6.066795,0.0030209036
sp|Q9FVQ5|CSCL1_ARATH,0,Input_Layer,15.17408,-3.9087427,0.0029381309
sp|Q8IZF0|NALCN_HUMAN,1,Input_Layer,-1.9208902,-10.8823,0.9987507
sp|Q9UK17|KCND3_HUMAN,1,Input_Layer,-4.502474,-3.5562894,0.9989624
sp|Q57603|MVP_METJA,1,Input_Layer,3.4611166,14.482338,0.9932794
sp|P0AEB5|YNAI_ECOLI,0,Input_Layer,7.4338436,13.336539,0.0021388328
sp|Q7Z442|PK1L2_HUMAN,0,Input_Layer,10.6444025,2.217706,0.0022087544
sp|Q8TD43|TRPM4_HUMAN,0,Input_Layer,5.021619,-5.5632567,0.00038416556
sp|Q03412|UNC7_CAEEL,0,Input_Layer,-19.315758,9.44282,0.0039977827
sp|Q24418|NMDA1_DROME,1,Input_Layer,-4.7902117,6.1083617,0.97135407
sp|Q9NY37|ASIC5_HUMAN,0,Input_Layer,-3.7129138,19.394915,0.0019635295
sp|F4IN58|PIEZO_ARATH,0,Input_Layer,1.7359755,-16.114294,0.0017951645
sp|Q5FKD1|FLUC2_LACAC,0,Input_Layer,13.603621,14.803689,0.004975644
sp|Q9LFN8|GLR26_ARATH,0,Input_Layer,22.005836,-1.9076499,0.004110462
sp|Q9FL25|KCO2_ARATH,0,Input_Layer,21.65482,-13.384252,0.00027151214
sp|E2JF22|PIEZ1_MOUSE,0,Input_Layer,-0.083581015,-16.127241,0.0043007745
sp|Q8K3P1|P2RX2_MOUSE,0,Input_Layer,-1.453836,20.856018,0.004203605
sp|Q21123|INX7_CAEEL,0,Input_Layer,-20.671198,9.40491,0.0006730795
sp|Q9V9Y4|PHCL2_DROME,0,Input_Layer,-13.114481,12.084719,0.0024036143
sp|Q8CFS6|KCNV2_MOUSE,1,Input_Layer,-2.3988235,-3.6525714,0.9984365
sp|Q2HJ63|CAHM2_BOVIN,0,Input_Layer,11.133241,20.926872,0.019922633
sp|Q9Z307|KCJ16_MOUSE,1,Input_Layer,-12.726412,-0.004715344,0.99900633
sp|Q91WD2|TRPV6_MOUSE,0,Input_Layer,2.4637175,-6.872193,0.006223292
sp|Q61180|SCNNA_MOUSE,0,Input_Layer,-3.523654,18.175846,0.0019932864
sp|Q96L42|KCNH8_HUMAN,1,Input_Layer,-4.5405397,-5.413737,0.99757665
sp|Q8GX93|CLCE_ARATH,1,Input_Layer,20.01489,-7.8360014,0.9963331
sp|Q9V3W6|INX7_DROME,0,Input_Layer,-21.37971,12.831574,0.0007365205
sp|Q9C8G5|CSCLD_ARATH,0,Input_Layer,14.6988735,-4.763391,0.0003406191
sp|Q9PT84|KCNH6_CHICK,1,Input_Layer,-4.484319,-5.7079616,0.99099624
sp|Q9GQ00|MOD1_CAEEL,0,Input_Layer,-12.260653,8.38857,0.0022012535
sp|O14764|GBRD_HUMAN,0,Input_Layer,-13.980635,6.27853,0.005771889
sp|Q7Z2W7|TRPM8_HUMAN,0,Input_Layer,3.7957227,-4.923423,0.006760133
sp|F1QFU0|TMC1_DANRE,0,Input_Layer,5.3596387,0.9723401,0.0032119914
sp|P70227|ITPR3_MOUSE,0,Input_Layer,1.5734506,-20.478235,0.007929385
sp|O95279|KCNK5_HUMAN,1,Input_Layer,-11.991765,-9.567231,0.99681383
sp|G5EG88|ACH23_CAEEL,0,Input_Layer,-11.83227,11.364969,0.0058118016
sp|E4TN31|TM175_MARTH,0,Input_Layer,-20.760157,1.9730214,0.00316064
sp|P56475|GBRR1_MOUSE,0,Input_Layer,-13.278272,6.1484904,0.0045717764
sp|Q18297|TRPA1_CAEEL,0,Input_Layer,4.641453,9.388182,0.0068364404
sp|Q9QZ65|KCJ13_CAVPO,1,Input_Layer,-13.330548,-0.55044776,0.9978911
sp|O43497|CAC1G_HUMAN,1,Input_Layer,-4.215443,-11.533275,0.9978734
sp|Q76LB1|ALMT1_WHEAT,0,Input_Layer,24.2511,-8.617678,0.0055989497
sp|P45963|ACR7_CAEEL,0,Input_Layer,-10.556978,11.845663,0.0063522565
sp|Q4GZT3|PKD2_BOVIN,1,Input_Layer,-0.47490832,-6.369618,0.9846631
sp|Q9SFB0|DTX43_ARATH,0,Input_Layer,21.142855,-8.677961,0.0013269553
sp|A2AIR5|NMD3A_MOUSE,0,Input_Layer,-4.624218,4.70452,0.015047908
sp|O82226|CNGC6_ARATH,1,Input_Layer,16.954763,-15.071684,0.9667223
sp|Q9W0Y8|SCN60_DROME,1,Input_Layer,-7.514961,-9.134915,0.9927598
sp|Q9U298|ACH8_CAEEL,0,Input_Layer,-10.460954,10.840472,0.002012966
sp|Q9SZT4|CSCLE_ARATH,0,Input_Layer,16.869238,-3.753456,0.00082758494
sp|Q9JK45|KCNQ5_MOUSE,1,Input_Layer,-4.1893425,-6.969121,0.99689674
sp|P25396|TEHA_ECOLI,0,Input_Layer,12.366493,-18.153955,0.0050735124
sp|Q08BI9|MCU_DANRE,0,Input_Layer,15.646236,1.3982458,0.0046331584
sp|O54912|KCNK3_RAT,1,Input_Layer,-13.070847,-9.04442,0.99958414
sp|H1AFJ6|SCNNB_NEOFS,0,Input_Layer,-5.614255,19.511974,0.011615089
sp|A8MYU2|KCNU1_HUMAN,1,Input_Layer,15.211151,7.7339892,0.9914518
sp|A8DYE2|TRPCG_DROME,0,Input_Layer,0.75201494,1.9794097,0.0036302973
sp|Q03445|GLR1_DROME,0,Input_Layer,-4.903391,7.088447,0.012086753
sp|Q9VDH6|IR93A_DROME,0,Input_Layer,-5.519725,10.413345,0.0011363406
sp|Q98GN8|CNGK1_RHILO,0,Input_Layer,2.3131914,11.784109,0.0019680285
sp|Q5A2J7|YVC1_CANAL,1,Input_Layer,11.736667,-8.015944,0.9919166
sp|P34271|CUP4_CAEEL,0,Input_Layer,-11.9383135,13.804518,0.002031629
sp|Q87WD2|ERIC_PSESM,1,Input_Layer,11.17517,-13.222739,0.99489
sp|P37020|GEF1_YEAST,1,Input_Layer,11.077421,7.838419,0.9983177
sp|Q5QM84|TPC1_ORYSJ,1,Input_Layer,2.8192596,-8.978188,0.99618906
sp|P52192|IRK1_CAEEL,1,Input_Layer,-12.139747,0.77572894,0.9937263
sp|Q9BVC6|TM109_HUMAN,1,Input_Layer,12.747669,-0.2834937,0.9932259
sp|Q96PH1|NOX5_HUMAN,0,Input_Layer,-1.3728646,-8.528305,0.016251765
sp|Q4ZHA6|KCNB2_BOVIN,1,Input_Layer,-5.360884,-4.320471,0.9930641
sp|Q8TDN1|KCNG4_HUMAN,1,Input_Layer,-2.2705412,-4.6970625,0.99579924
sp|Q8BGR2|LRC8D_MOUSE,0,Input_Layer,3.9780893,-1.1736128,0.001453637
sp|Q14643|ITPR1_HUMAN,0,Input_Layer,1.4586496,-20.41707,0.0074513447
sp|Q54LT0|MCU_DICDI,0,Input_Layer,17.579708,1.5120316,0.0037507338
sp|A0JMD4|TPC2_DANRE,1,Input_Layer,2.8388221,-9.404966,0.997382
sp|P75783|YBIO_ECOLI,0,Input_Layer,9.109356,-19.883087,0.0055587427
sp|P92943|CLCD_ARATH,1,Input_Layer,10.631214,-11.988632,0.99895656
sp|Q96D96|HVCN1_HUMAN,1,Input_Layer,1.3193103,-10.467313,0.99472296
sp|E9PTA2|TRPM2_RAT,0,Input_Layer,4.2312694,-4.349802,0.00304949
sp|Q9LV72|GLR12_ARATH,0,Input_Layer,22.389404,-1.3456057,0.00083724275
sp|O00555|CAC1A_HUMAN,1,Input_Layer,-5.6580696,-12.516255,0.9976821
sp|Q7TN60|TMC6_MOUSE,0,Input_Layer,9.798786,-1.1864865,0.0001722362
sp|Q401N2|ZACN_HUMAN,0,Input_Layer,6.014797,-16.23433,0.0059698652
sp|P20237|GBRA4_BOVIN,0,Input_Layer,-14.141904,7.6874623,0.0049202987
sp|A2ARP9|CTSR2_MOUSE,1,Input_Layer,4.215274,-10.720983,0.9956489
sp|Q95T12|FLOWR_DROME,0,Input_Layer,-3.9299388,-25.509941,0.005534834
sp|P51787|KCNQ1_HUMAN,1,Input_Layer,-3.7601671,-7.5373116,0.9976089
sp|Q96KK3|KCNS1_HUMAN,1,Input_Layer,-2.2802923,-5.2462344,0.99536973
sp|P25123|GBRB_DROME,0,Input_Layer,-15.804806,6.7128453,0.016932238
sp|Q9U3K5|INX2_CAEEL,0,Input_Layer,-21.65848,11.765368,0.0017599755
sp|P79100|TRPC4_BOVIN,0,Input_Layer,0.5846864,-5.0346556,0.0061298655
sp|P48182|ACR2_CAEEL,0,Input_Layer,-11.697667,9.593546,0.011022862
sp|Q00975|CAC1B_HUMAN,1,Input_Layer,-5.1233835,-12.926568,0.99710375
sp|P21817|RYR1_HUMAN,1,Input_Layer,1.6785922,-22.234425,0.9907967
sp|Q653P0|KOR1_ORYSJ,1,Input_Layer,6.137959,-7.856556,0.9891611
sp|Q02280|KCNAE_DROME,1,Input_Layer,-8.962156,-5.912156,0.9934743
sp|Q9UI33|SCNBA_HUMAN,1,Input_Layer,17.315311,7.3000035,0.99714917
sp|E1BNE9|KCNJ3_BOVIN,1,Input_Layer,-11.568681,-1.6525042,0.9910511
sp|Q9WVJ0|KCNH3_MOUSE,1,Input_Layer,-5.816384,-6.373812,0.99644816
sp|Q22271|UNC58_CAEEL,1,Input_Layer,-0.60379976,6.1772504,0.97722334
sp|Q1JV40|HVCN1_CIOIN,1,Input_Layer,0.55591804,-11.543682,0.99637324
sp|Q9HB15|KCNKC_HUMAN,1,Input_Layer,-13.857531,-9.251244,0.99741983
sp|P57789|KCNKA_HUMAN,1,Input_Layer,-11.706604,-9.04409,0.9957022
sp|P50077|CCH1_YEAST,1,Input_Layer,11.4175205,-8.08143,0.9978788
sp|P51800|CLCKA_HUMAN,1,Input_Layer,9.842607,-11.667546,0.9966499
sp|Q9XXD1|KVS4_CAEEL,1,Input_Layer,-2.9024236,-1.9820794,0.99851936
sp|Q5R1P3|NMDE2_CANLF,1,Input_Layer,-4.290777,3.6096966,0.99435693
sp|B5X1G3|GPHR_SALSA,1,Input_Layer,-6.8486576,-19.127092,0.99364036
sp|Q6Q1P3|KCNKI_RAT,1,Input_Layer,-14.251895,-10.748498,0.9939061
sp|Q95L74|CY24B_BISBI,1,Input_Layer,-1.3573095,-8.693013,0.99405634
sp|Q9M2D2|VCCN1_ARATH,1,Input_Layer,18.86795,-5.3660536,0.9830026
sp|Q9EQJ0|TPC1_MOUSE,1,Input_Layer,2.3046522,-9.3449745,0.99614656
sp|Q8NEC5|CTSR1_HUMAN,1,Input_Layer,7.114445,2.4695532,0.9938241
