ID,Label,Layer,TSNE_1,TSNE_2,Pred_Prob
sp|Q9GZU1|MCLN1_HUMAN,0,Input_Layer,4.0890627,3.4828317,0.012572784
sp|Q9JK45|KCNQ5_MOUSE,1,Input_Layer,4.7940598,7.378839,0.99747
sp|A8MYU2|KCNU1_HUMAN,1,Input_Layer,-4.4861236,-9.862947,0.993345
sp|Q9U3N4|INX6_CAEEL,0,Input_Layer,-17.512869,-13.828376,0.0057865717
sp|Q708S3|ASI4B_DANRE,0,Input_Layer,-5.752577,21.345814,0.0014201995
sp|Q96T54|KCNKH_HUMAN,1,Input_Layer,11.991001,2.811211,0.997529
sp|P45963|ACR7_CAEEL,0,Input_Layer,-14.702622,-6.8918257,0.010978526
sp|Q9NTG1|PKDRE_HUMAN,0,Input_Layer,-10.197217,6.1754603,0.0050598946
sp|Q08BI9|MCU_DANRE,0,Input_Layer,-8.859222,-14.366447,0.004876251
sp|Q9ULK0|GRID1_HUMAN,0,Input_Layer,-7.273247,-3.3105078,0.01138451
sp|F4I248|CSCLB_ARATH,0,Input_Layer,3.9225678,-14.471572,0.003990962
sp|O61365|NACH_DROME,0,Input_Layer,-7.476158,25.571669,0.003810727
sp|Q86JM7|P2XA_DICDI,0,Input_Layer,-9.336613,20.482023,0.0076699425
sp|P75783|YBIO_ECOLI,0,Input_Layer,-16.797308,19.006329,0.0044966056
sp|O61788|INX17_CAEEL,0,Input_Layer,-16.821728,-13.545152,0.00581636
sp|Q979Z2|TVOK_THEVO,0,Input_Layer,20.934135,-10.890553,0.004920365
sp|Q27295|EAT5_CAEEL,0,Input_Layer,-16.847872,-12.205283,0.0044270367
sp|Q90805|CNG1_CHICK,0,Input_Layer,2.5525167,-0.26594582,0.014351067
sp|H1AFJ6|SCNNB_NEOFS,0,Input_Layer,-7.8384166,22.395758,0.009278024
sp|Q9WVJ0|KCNH3_MOUSE,1,Input_Layer,3.1260133,8.402167,0.9976283
sp|O70212|5HT3A_CAVPO,0,Input_Layer,-15.133349,1.3462642,0.004157002
sp|Q21974|UNC8_CAEEL,0,Input_Layer,-9.048179,23.706684,0.004450849
sp|Q7ZWK8|OTOP1_DANRE,0,Input_Layer,-5.3288183,11.917005,0.0016134668
sp|Q9JIS7|CAC1F_MOUSE,1,Input_Layer,8.439042,15.716422,0.9974477
sp|Q7RTX7|CTSR4_HUMAN,1,Input_Layer,6.288247,-0.8924709,0.9990318
sp|F1QFU0|TMC1_DANRE,0,Input_Layer,-4.924289,3.9476075,0.0038630276
sp|A0JMD4|TPC2_DANRE,1,Input_Layer,5.0608473,0.37482348,0.9983443
sp|Q8VYR0|MCU2_ARATH,0,Input_Layer,-5.6486883,-18.271553,0.008316616
sp|Q9BVC6|TM109_HUMAN,1,Input_Layer,-7.997724,9.526972,0.99637043
sp|Q90218|GLRK_ANAPL,0,Input_Layer,-7.25437,-9.080202,0.003255795
sp|P09483|ACHA4_RAT,0,Input_Layer,-17.179564,-0.38425758,0.0029854605
sp|A0A061ACU2|PIEZ1_CAEEL,0,Input_Layer,3.7209103,-8.495941,0.004394668
sp|Q9P0X4|CAC1I_HUMAN,1,Input_Layer,9.860212,15.81484,0.9994342
sp|P58735|S26A1_MOUSE,0,Input_Layer,15.043127,5.851057,0.0046528038
sp|O61715|INX19_CAEEL,0,Input_Layer,-17.576313,-10.852082,0.005455232
sp|Q8LBL1|KCO1_ARATH,0,Input_Layer,5.091416,-21.32229,0.011371569
sp|Q8TDX9|PK1L1_HUMAN,0,Input_Layer,-10.862711,5.610686,0.008484805
sp|Q11069|TMC2_CAEEL,0,Input_Layer,-4.5469937,1.4902939,0.0021942568
sp|Q95L74|CY24B_BISBI,1,Input_Layer,1.9296323,12.323669,0.9905489
sp|Q05973|SCN1_HETBL,1,Input_Layer,13.452344,12.508275,0.9962049
sp|A6H7B0|PLLP_BOVIN,0,Input_Layer,-16.602789,11.980019,0.005895561
sp|Q9LFN8|GLR26_ARATH,0,Input_Layer,-2.9282699,-14.180492,0.0069586793
sp|B5X1G3|GPHR_SALSA,1,Input_Layer,-1.8629804,14.982179,0.9930478
sp|D0E0C2|SCNA1_PERAM,1,Input_Layer,14.247072,13.109816,0.9961021
sp|P26591|GLRK_LYMST,0,Input_Layer,-6.991021,-7.783743,0.009310333
sp|P51172|SCNND_HUMAN,0,Input_Layer,-4.6386385,18.473755,0.018215308
sp|Q8NEC5|CTSR1_HUMAN,1,Input_Layer,-7.205108,4.2419834,0.99533904
sp|Q9W5A5|TTY2_DROME,0,Input_Layer,-17.927996,8.007548,0.0068663075
sp|Q8CFS6|KCNV2_MOUSE,1,Input_Layer,8.346042,3.6681254,0.9989748
sp|Q96PH1|NOX5_HUMAN,0,Input_Layer,1.9730835,12.172591,0.020089645
sp|O74839|MSY1_SCHPO,0,Input_Layer,0.32326877,-23.877447,0.0053550913
sp|O27564|MTHK_METTH,0,Input_Layer,20.992956,-11.032758,0.003922654
sp|P52192|IRK1_CAEEL,1,Input_Layer,14.140737,-3.2130842,0.9962859
sp|A0A1S4GYH6|IR21A_ANOGA,0,Input_Layer,-3.876155,-5.6207333,0.009369503
sp|A0A0R4IMY7|TRPM2_DANRE,0,Input_Layer,-0.07223086,2.1314163,0.0019128388
sp|P34271|CUP4_CAEEL,0,Input_Layer,-12.610325,-6.3967757,0.005734155
sp|P29993|ITPR_DROME,0,Input_Layer,13.026554,20.372282,0.002356413
sp|P54244|ACH3_CAEEL,0,Input_Layer,-14.995938,-4.528852,0.008101176
sp|Q57CD7|FLUC1_BRUAB,0,Input_Layer,20.999405,-4.0291085,0.0075514503
sp|O65718|CNGC2_ARATH,1,Input_Layer,-0.093665875,-10.699302,0.98635453
sp|Q9NY37|ASIC5_HUMAN,0,Input_Layer,-5.658992,21.843538,0.003380406
sp|Q09274|UN105_CAEEL,0,Input_Layer,-9.747356,24.185247,0.0021702845
sp|C9D7C2|CAC1A_APIME,1,Input_Layer,7.2042017,14.730219,0.99894756
sp|Q60934|GRIK1_MOUSE,0,Input_Layer,-8.2099495,-3.527937,0.0120514175
sp|Q9Y2U2|KCNK7_HUMAN,1,Input_Layer,12.199587,3.6763337,0.9946185
sp|Q07798|SPO75_YEAST,0,Input_Layer,6.373151,-12.974366,0.002777419
sp|P56699|CAC1E_DIPOM,1,Input_Layer,8.069469,14.729376,0.99793833
sp|O76554|ACH4_CAEEL,0,Input_Layer,-14.31295,-4.808034,0.0040051523
sp|P20237|GBRA4_BOVIN,0,Input_Layer,-18.131166,-3.0052116,0.005480509
sp|O18276|GBRB_CAEEL,0,Input_Layer,-17.35904,-3.7407384,0.0057462207
sp|Q21973|BST15_CAEEL,0,Input_Layer,-2.6868641,-3.040813,0.0041632717
sp|Q9SFB0|DTX43_ARATH,0,Input_Layer,-0.9728346,-17.027885,0.00425703
sp|P25123|GBRB_DROME,0,Input_Layer,-20.6266,-2.981078,0.009678641
sp|P0C550|AKT1_ORYSI,1,Input_Layer,3.657359,-2.388389,0.9938226
sp|P51800|CLCKA_HUMAN,1,Input_Layer,16.837555,4.202178,0.9964408
sp|Q9HBA0|TRPV4_HUMAN,0,Input_Layer,2.333636,3.285213,0.0014076071
sp|Q00975|CAC1B_HUMAN,1,Input_Layer,8.909801,16.465277,0.99640214
sp|Q18120|TWK18_CAEEL,1,Input_Layer,10.970567,-4.4695916,0.9862716
sp|Q9R244|TRPC2_MOUSE,0,Input_Layer,2.4967518,4.617908,0.0007855975
sp|P0A742|MSCL_ECOLI,0,Input_Layer,-13.34482,-20.051758,0.008783131
sp|P34299|GLR1_CAEEL,0,Input_Layer,-6.6733513,-7.207382,0.005675572
sp|Q9VL84|PPK11_DROME,0,Input_Layer,-7.389269,26.758068,0.005268176
sp|Q03516|RSN1_YEAST,0,Input_Layer,7.5308123,-14.167856,0.0073921983
sp|P9WJN5|MSCL_MYCTU,0,Input_Layer,-13.355486,-20.039005,0.01168565
sp|M9MSG8|PIEZO_DROME,0,Input_Layer,3.7318323,-8.465747,0.006104861
sp|P44741|TEHA_HAEIN,0,Input_Layer,2.1264865,22.792246,0.0039666933
sp|Q96L42|KCNH8_HUMAN,1,Input_Layer,3.3700778,6.672459,0.99830353
sp|A4FV75|TM38A_BOVIN,0,Input_Layer,-6.0622654,14.791976,0.0005923579
sp|A7T1N0|TMP2L_NEMVE,0,Input_Layer,-0.21884798,0.4323376,0.015412268
sp|E4TN31|TM175_MARTH,0,Input_Layer,16.364151,-14.428257,0.009323387
sp|Q95T12|FLOWR_DROME,0,Input_Layer,-17.01608,12.623644,0.0047130226
sp|Q9Z258|KCNT1_RAT,1,Input_Layer,0.82897675,6.355126,0.996421
sp|Q86LG1|PPK28_DROME,0,Input_Layer,-7.790099,24.872929,0.004826283
sp|Q9V3W6|INX7_DROME,0,Input_Layer,-18.827122,-13.566996,0.001924318
sp|Q9Y3Q4|HCN4_HUMAN,1,Input_Layer,4.052311,9.401021,0.99818254
sp|P56475|GBRR1_MOUSE,0,Input_Layer,-18.197657,-1.3741157,0.005417986
sp|Q99572|P2RX7_HUMAN,0,Input_Layer,-7.8012123,19.290129,0.007060218
sp|Q8L7W1|MSL3_ARATH,0,Input_Layer,-2.8679621,-19.786257,0.00713073
sp|Q94526|ORK1_DROME,0,Input_Layer,8.527622,-4.773362,0.0039355867
sp|Q9M2D2|VCCN1_ARATH,1,Input_Layer,1.2586358,-16.180223,0.98279786
sp|Q86XQ3|CTSR3_HUMAN,1,Input_Layer,6.031759,-1.8216771,0.9982937
sp|Q2EG98|PK1L3_MOUSE,0,Input_Layer,-10.465552,4.463713,0.014522367
sp|Q9C8G5|CSCLD_ARATH,0,Input_Layer,5.2069163,-14.349291,0.0012409597
sp|O13263|SCNNH_XENLA,0,Input_Layer,-7.309231,22.484362,0.003661448
sp|O01634|INX12_CAEEL,0,Input_Layer,-17.545591,-12.128487,0.0077782976
sp|P9WP63|FLUC1_MYCTU,0,Input_Layer,22.303932,-1.7008215,0.0053034765
sp|Q96ER9|MITOK_HUMAN,0,Input_Layer,-8.248793,8.190301,0.0078225145
sp|P70227|ITPR3_MOUSE,0,Input_Layer,12.025005,20.403986,0.010704695
sp|Q76LB1|ALMT1_WHEAT,0,Input_Layer,2.054844,-18.9163,0.016736683
sp|Q9U6L4|TTY1_DROME,0,Input_Layer,-18.938143,7.5520663,0.006147967
sp|Q01956|KCNC3_RAT,1,Input_Layer,3.8665445,9.903091,0.9993278
sp|Q0V9Z3|PACC1_XENTR,0,Input_Layer,-5.8776875,27.200106,0.002123173
sp|Q9VAJ3|PPK19_DROME,0,Input_Layer,-7.3249187,26.068758,0.0063359817
sp|Q9JJV9|SCN5A_MOUSE,1,Input_Layer,8.92809,14.631658,0.99770385
sp|Q8CE93|CAHM4_MOUSE,0,Input_Layer,-10.52097,12.83812,0.0048605897
sp|Q4ZHA6|KCNB2_BOVIN,1,Input_Layer,4.7806635,6.0366974,0.99421614
sp|P37002|FLUC_ECOLI,0,Input_Layer,21.970768,-2.7548182,0.007090004
sp|P17644|ACH2_DROME,0,Input_Layer,-19.088684,-0.03419005,0.006108869
sp|P21817|RYR1_HUMAN,1,Input_Layer,12.538068,22.03613,0.9878919
sp|Q8CIR4|TRPM6_MOUSE,0,Input_Layer,-0.9123633,3.432827,0.0014416189
sp|Q19038|DEL1_CAEEL,0,Input_Layer,-8.437417,23.548561,0.0038079384
sp|Q96KK3|KCNS1_HUMAN,1,Input_Layer,9.132881,4.902679,0.9955842
sp|Q7Z442|PK1L2_HUMAN,0,Input_Layer,-9.984918,6.2267485,0.0032939592
sp|Q03720|SLO_DROME,1,Input_Layer,4.413526,17.190624,0.9979424
sp|Q9LD37|CNG20_ARATH,0,Input_Layer,-0.14479272,-10.961918,0.03479152
sp|P08104|SCN3A_RAT,1,Input_Layer,6.940397,15.89544,0.9987669
sp|P0AAT4|YBDG_ECOLI,0,Input_Layer,-17.171339,18.430058,0.013426245
sp|Q24498|RYR_DROME,0,Input_Layer,13.121174,22.207382,0.020444809
sp|A0A0U1QT59|TMC_DROME,0,Input_Layer,-5.2914667,0.53581,0.0012747324
sp|Q7Z020|TRPA1_DROME,0,Input_Layer,0.75701493,-5.5660915,0.028857194
sp|Q5N941|POLLU_ORYSJ,0,Input_Layer,-1.228701,-21.467253,0.007851561
sp|Q19746|INX3_CAEEL,0,Input_Layer,-17.948536,-11.770459,0.004669575
sp|Q22271|UNC58_CAEEL,1,Input_Layer,10.0675745,-3.5692286,0.98451394
sp|O43526|KCNQ2_HUMAN,1,Input_Layer,5.0286427,7.9476457,0.99433386
sp|Q8GX93|CLCE_ARATH,1,Input_Layer,-1.4843065,-18.133312,0.9976674
sp|Q10025|DEL10_CAEEL,0,Input_Layer,-11.060486,25.02422,0.0017091613
sp|Q94A87|CSCL9_ARATH,0,Input_Layer,3.4325998,-14.684522,0.0022744548
sp|Q5YCC5|TMC7_CHICK,0,Input_Layer,-5.0782905,6.8525486,0.005735884
sp|P92943|CLCD_ARATH,1,Input_Layer,17.385632,3.5608501,0.9993998
sp|Q01118|SCN7A_HUMAN,1,Input_Layer,14.392715,13.476481,0.99535596
sp|Q9UI33|SCNBA_HUMAN,1,Input_Layer,13.271315,13.122749,0.9971916
sp|Q9XXD1|KVS4_CAEEL,1,Input_Layer,7.468323,2.9633577,0.99931514
sp|Q87WD2|ERIC_PSESM,1,Input_Layer,18.731342,2.734416,0.99555355
sp|Q9QZ65|KCJ13_CAVPO,1,Input_Layer,15.695561,-2.5220196,0.9985287
sp|D9N164|IRK10_PARME,1,Input_Layer,16.446274,-4.3178396,0.9931803
sp|Q9UK17|KCND3_HUMAN,1,Input_Layer,6.1185713,5.6757913,0.999067
sp|Q57603|MVP_METJA,1,Input_Layer,21.681631,-9.532478,0.993828
sp|O95279|KCNK5_HUMAN,1,Input_Layer,10.844378,0.53752893,0.99729675
sp|Q1JV40|HVCN1_CIOIN,1,Input_Layer,7.8521714,0.6287907,0.99777156
sp|Q0P5A0|KCNK1_BOVIN,1,Input_Layer,11.784749,1.770183,0.99861324
sp|O82226|CNGC6_ARATH,1,Input_Layer,-0.088537835,-10.250329,0.9827712
sp|Q91ZF1|KCJ15_RAT,1,Input_Layer,15.536819,-1.7064495,0.9990852
sp|Q8IZF0|NALCN_HUMAN,1,Input_Layer,8.736038,12.625632,0.9988432
sp|Q96D96|HVCN1_HUMAN,1,Input_Layer,6.6495953,0.71731406,0.9960615
sp|Q96NY7|CLIC6_HUMAN,1,Input_Layer,-8.857293,1.7246053,0.9985012
sp|P57789|KCNKA_HUMAN,1,Input_Layer,10.667132,-0.048000056,0.99641967
sp|Q64347|CLCN1_MOUSE,1,Input_Layer,16.455587,4.297507,0.9967315
sp|Q5A2J7|YVC1_CANAL,1,Input_Layer,9.976685,-13.4058695,0.99457175
sp|P0DTC3|AP3A_SARS2,0,Input_Layer,20.640251,10.266634,0.012183632
